# contains logged_avg rows from train_pytorch logging and per-step tqdm_step rows from tqdm output
# gtdual zero-init v3 two-stage run; stage2 initializes from stage1 step 5000
exp	config	source_job_id	job_state	row_type	timestamp	step	total_steps	display_step	loss	lr	grad_norm	interval_time_s	action_loss	action_loss_raw	aux_loss	aux_gt_loss	aux_pi3x_loss	aux_xy_loss	aux_z_loss	aux_scale_mean	aux_gt_frac	aux_pi3x_frac	pytorch_weight_path_override
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7919	30000	7919	0.0639	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7920	30000	7920	0.0737	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7921	30000	7921	0.0479	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7922	30000	7922	0.0569	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7923	30000	7923	0.0757	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7924	30000	7924	0.0567	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7925	30000	7925	0.0708	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7926	30000	7926	0.0492	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7927	30000	7927	0.0632	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7928	30000	7928	0.0565	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7929	30000	7929	0.0674	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7930	30000	7930	0.0621	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7931	30000	7931	0.0835	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7932	30000	7932	0.0524	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7933	30000	7933	0.0484	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7934	30000	7934	0.0749	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7935	30000	7935	0.0504	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7936	30000	7936	0.0488	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7937	30000	7937	0.0610	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7938	30000	7938	0.0555	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7939	30000	7939	0.0578	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7940	30000	7940	0.0505	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7941	30000	7941	0.0645	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7942	30000	7942	0.0703	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7943	30000	7943	0.0470	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7944	30000	7944	0.0637	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7945	30000	7945	0.0570	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7946	30000	7946	0.0739	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7947	30000	7947	0.0492	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7948	30000	7948	0.0742	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7949	30000	7949	0.0560	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7950	30000	7950	0.0603	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7951	30000	7951	0.0473	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7952	30000	7952	0.0486	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7953	30000	7953	0.0559	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7954	30000	7954	0.0403	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7955	30000	7955	0.0658	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7956	30000	7956	0.0484	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7957	30000	7957	0.0578	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7958	30000	7958	0.0654	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7959	30000	7959	0.0402	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7960	30000	7960	0.0576	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7961	30000	7961	0.0685	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7962	30000	7962	0.0553	2.20e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7963	30000	7963	0.0439	2.19e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7964	30000	7964	0.0689	2.19e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7965	30000	7965	0.0481	2.19e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7966	30000	7966	0.0607	2.19e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage2_gtdual_zeroinit_v3_ahh_4gpu_b32_30k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage2_gtdual	8284105	COMPLETED	tqdm_step		7967	30000	7967	0.0606	2.19e-05													/scratch/yp2841/geometry-vla/openpi_cam/checkpoints/pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual/pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k/5000
