# contains logged_avg rows from train_pytorch logging and per-step tqdm_step rows from tqdm output
# gtdual zero-init v3 two-stage run; stage2 initializes from stage1 step 5000
exp	config	source_job_id	job_state	row_type	timestamp	step	total_steps	display_step	loss	lr	grad_norm	interval_time_s	action_loss	action_loss_raw	aux_loss	aux_gt_loss	aux_pi3x_loss	aux_xy_loss	aux_z_loss	aux_scale_mean	aux_gt_frac	aux_pi3x_frac	pytorch_weight_path_override
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4086	5000	4086	0.2822	4.72e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4087	5000	4087	0.3256	4.71e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4088	5000	4088	0.2844	4.71e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4089	5000	4089	0.2868	4.70e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4090	5000	4090	0.3693	4.70e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4091	5000	4091	0.3201	4.69e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4092	5000	4092	0.3440	4.69e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4093	5000	4093	0.3255	4.69e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4094	5000	4094	0.2959	4.68e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4095	5000	4095	0.2942	4.68e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4096	5000	4096	0.3371	4.67e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4097	5000	4097	0.3650	4.67e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4098	5000	4098	0.3182	4.66e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4099	5000	4099	0.3290	4.66e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4100	5000	4100	0.3411	4.65e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4101	5000	4101	0.3094	4.65e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4102	5000	4102	0.3956	4.64e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4103	5000	4103	0.3468	4.64e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4104	5000	4104	0.3386	4.63e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4105	5000	4105	0.3427	4.63e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4106	5000	4106	0.3283	4.63e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4107	5000	4107	0.3189	4.62e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4108	5000	4108	0.3181	4.62e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4109	5000	4109	0.3210	4.61e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4110	5000	4110	0.2915	4.61e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4111	5000	4111	0.3396	4.60e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4112	5000	4112	0.3175	4.60e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4113	5000	4113	0.3500	4.59e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4114	5000	4114	0.2933	4.59e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4115	5000	4115	0.3306	4.58e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4116	5000	4116	0.3177	4.58e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4117	5000	4117	0.3643	4.58e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4118	5000	4118	0.3334	4.57e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4119	5000	4119	0.3479	4.57e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4120	5000	4120	0.2814	4.56e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4121	5000	4121	0.3027	4.56e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4122	5000	4122	0.3404	4.55e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4123	5000	4123	0.3261	4.55e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4124	5000	4124	0.2874	4.54e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4125	5000	4125	0.3103	4.54e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4126	5000	4126	0.2830	4.53e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4127	5000	4127	0.3253	4.53e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4128	5000	4128	0.2571	4.53e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4129	5000	4129	0.3432	4.52e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4130	5000	4130	0.2919	4.52e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4131	5000	4131	0.3243	4.51e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4132	5000	4132	0.3330	4.51e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4133	5000	4133	0.3256	4.50e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4134	5000	4134	0.3227	4.50e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4135	5000	4135	0.3572	4.49e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4136	5000	4136	0.2947	4.49e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4137	5000	4137	0.3053	4.49e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4138	5000	4138	0.3142	4.48e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4139	5000	4139	0.3021	4.48e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4140	5000	4140	0.3117	4.47e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4141	5000	4141	0.3185	4.47e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4142	5000	4142	0.3130	4.46e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4143	5000	4143	0.3127	4.46e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4144	5000	4144	0.3362	4.45e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4145	5000	4145	0.2894	4.45e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4146	5000	4146	0.2871	4.45e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4147	5000	4147	0.3079	4.44e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4148	5000	4148	0.3290	4.44e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4149	5000	4149	0.3376	4.43e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4150	5000	4150	0.2991	4.43e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4151	5000	4151	0.2601	4.42e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4152	5000	4152	0.3099	4.42e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4153	5000	4153	0.3009	4.41e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4154	5000	4154	0.3390	4.41e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4155	5000	4155	0.2922	4.41e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4156	5000	4156	0.3462	4.40e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4157	5000	4157	0.3147	4.40e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4158	5000	4158	0.2845	4.39e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4159	5000	4159	0.3038	4.39e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4160	5000	4160	0.3161	4.38e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4161	5000	4161	0.3221	4.38e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4162	5000	4162	0.3158	4.38e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4163	5000	4163	0.3376	4.37e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4164	5000	4164	0.3595	4.37e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4165	5000	4165	0.2655	4.36e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4166	5000	4166	0.3756	4.36e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4167	5000	4167	0.3095	4.35e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4168	5000	4168	0.3287	4.35e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4169	5000	4169	0.3108	4.35e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4170	5000	4170	0.3160	4.34e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4171	5000	4171	0.3515	4.34e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4172	5000	4172	0.2745	4.33e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4173	5000	4173	0.3233	4.33e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4174	5000	4174	0.3540	4.32e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4175	5000	4175	0.3429	4.32e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4176	5000	4176	0.2900	4.31e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4177	5000	4177	0.2945	4.31e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4178	5000	4178	0.3154	4.31e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4179	5000	4179	0.3671	4.30e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		4180	5000	4180	0.3344	4.30e-06													<none>
